ISO_3_code,Countryname,Who_region,Year,Vaccinecode,Vaccine_description,Schedulerounds,Targetpop,Targetpop_Description,Geoarea,Ageadministered,Sourcecomment
COD,Democratic Republic of the Congo,AFRO,2023.0,MEASLES,Measles vaccine,2.0,,General/routine,NATIONAL,M15,9-23 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W6,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W10,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W14,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,NATIONAL,W6,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,NATIONAL,W10,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,NATIONAL,W14,0-11 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,femmes enceintes
COD,Democratic Republic of the Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,femmes enceintes
COD,Democratic Republic of the Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,femmes enceintes
COD,Democratic Republic of the Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes
COD,Democratic Republic of the Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes
COD,Democratic Republic of the Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6,6-59 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,M12,6-59 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,3.0,,General/routine,NATIONAL,M18,6-59 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,4.0,,General/routine,NATIONAL,M24,6-59 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,5.0,,General/routine,NATIONAL,M30,6-59 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,6.0,,General/routine,NATIONAL,M36,6-59 mois
COD,Democratic Republic of the Congo,AFRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,,General/routine,NATIONAL,M9,9-11 mois
COG,Congo,AFRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,0-11 mois
COG,Congo,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W8,0-11 mois
COG,Congo,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W12,0-11 mois
COG,Congo,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W16,0-11 mois
COG,Congo,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,W16,0-11 mois
COG,Congo,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,W36,9-18 mois
COG,Congo,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,W60,9-18 mois
COG,Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B,0-11 mois
COG,Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W8,0-11 mois
COG,Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W12,0-11 mois
COG,Congo,AFRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W16,0-11 mois
COG,Congo,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W8,0-11 mois
COG,Congo,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W12,0-11 mois
COG,Congo,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W16,0-11 mois
COG,Congo,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,NATIONAL,W8,0-11 mois
COG,Congo,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,NATIONAL,W12,0-11 mois
COG,Congo,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,NATIONAL,W16,0-11 mois
COG,Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,femmes enceintes - 1er contact grossesse
COG,Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,femmes enceintes - 1er contact grossesse
COG,Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,femmes enceintes - 1er contact grossesse
COG,Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes - 1er contact grossesse
COG,Congo,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes - 1er contact grossesse
COG,Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,W36,9-11 mois
COG,Congo,AFRO,2023.0,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,W60,9-11 mois
COG,Congo,AFRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,,General/routine,NATIONAL,W36,9-11 mois
COK,Cook Islands,WPRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,nan
COK,Cook Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,4.0,B_CHILD_W,General/routine,NATIONAL,Y4,nan
COK,Cook Islands,WPRO,2023.0,DTAPHIBHEPB,DTaP-Hib-HepB (acellular) vaccine,1.0,,General/routine,NATIONAL,W6,nan
COK,Cook Islands,WPRO,2023.0,DTAPHIBHEPB,DTaP-Hib-HepB (acellular) vaccine,2.0,,General/routine,NATIONAL,M3,nan
COK,Cook Islands,WPRO,2023.0,DTAPHIBHEPB,DTaP-Hib-HepB (acellular) vaccine,3.0,,General/routine,NATIONAL,M5,nan
COK,Cook Islands,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,nan
COK,Cook Islands,WPRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,HPV to Females; 9 years (2 doses)
COK,Cook Islands,WPRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,HPV to Females; 9 years (2 doses)
COK,Cook Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M5,nan
COK,Cook Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12,nan
COK,Cook Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M18,nan
COK,Cook Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,HW,Health workers,NATIONAL,,Booster for healthcare workers and frontliners
COK,Cook Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M6-M12,During measles outbreak at M6-M12
COK,Cook Islands,WPRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,W6,nan
COK,Cook Islands,WPRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M3,nan
COK,Cook Islands,WPRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M5,nan
COK,Cook Islands,WPRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,Y4,nan
COK,Cook Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,,W6,nan
COK,Cook Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,,M3,nan
COK,Cook Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,,M8,nan
COK,Cook Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,,W6,nan
COK,Cook Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,,M3,nan
COK,Cook Islands,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,B_ADO_W,General/routine,NATIONAL,Y11,nan
COL,Colombia,AMRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,"Recién nacidos y hasta 11 meses, 29 días"
COL,Colombia,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,Se aplica en población hasta los 6 años de edad y los que tienen contraindicación para recibir DPT  con el mismo esquema de DPT
COL,Colombia,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,Se aplica en población hasta los 6 años de edad y los que tienen contraindicación para recibir DPT  con el mismo esquema de DPT
COL,Colombia,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Se aplica en población hasta los 6 años de edad y los que tienen contraindicación para recibir DPT  con el mismo esquema de DPT
COL,Colombia,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,Se aplica en población hasta los 6 años de edad y los que tienen contraindicación para recibir DPT  con el mismo esquema de DPT
COL,Colombia,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,RISKGROUPS,Risk group(s),NATIONAL,Y5,Se aplica en población hasta los 6 años de edad y los que tienen contraindicación para recibir DPT  con el mismo esquema de DPT
COL,Colombia,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,A5,nan
COL,Colombia,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2,nan
COL,Colombia,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4,nan
COL,Colombia,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6,nan
COL,Colombia,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,nan
COL,Colombia,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,NATIONAL,Y1,Niños de un año de edad
COL,Colombia,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Se aplica  a víctimas de violencia sexual sin importar la edad de la víctima a Nivel Nacional . Se aseguran 3 dosis 0, 1m y 6 m. El esquema de vacunación esta incluido a cargo del sistema de riesgos profesionales (Administradora de riesgos laborales)."
COL,Colombia,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,"Se aplica  a víctimas de violencia sexual sin importar la edad de la víctima a Nivel Nacional . Se aseguran 3 dosis 0, 1m y 6 m. El esquema de vacunación esta incluido a cargo del sistema de riesgos profesionales (Administradora de riesgos laborales)."
COL,Colombia,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,"Se aplica  a víctimas de violencia sexual sin importar la edad de la víctima a Nivel Nacional . Se aseguran 3 dosis 0, 1m y 6 m. El esquema de vacunación esta incluido a cargo del sistema de riesgos profesionales (Administradora de riesgos laborales)."
COL,Colombia,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,nan
COL,Colombia,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y17,"La vacuna es aplicada solo a mujeres que cumplan los 9 años a 17 años, con dos dosis de vacuna. El periodo de aplicación de las dosis de la vacuna es 0 meses y la segunda dosis a los seis meses. El 1 d eoctubre de 2023, se cambia el esquema de dos dosis d"
COL,Colombia,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"La vacuna es aplicada solo a mujeres que cumplan los 9 años a 17 años, con dos dosis de vacuna. El periodo de aplicación de las dosis de la vacuna es 0 meses y la segunda dosis a los seis meses. El 1 d eoctubre de 2023, se cambia el esquema de dos dosis d"
COL,Colombia,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y60,nan
COL,Colombia,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
COL,Colombia,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
COL,Colombia,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, residents living in long-term care facilities"
COL,Colombia,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-M11,nan
COL,Colombia,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,,nan
COL,Colombia,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Children with chronic conditions
COL,Colombia,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M2,nan
COL,Colombia,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4,nan
COL,Colombia,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M6,nan
COL,Colombia,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,,General/routine,NATIONAL,M18,nan
COL,Colombia,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),5.0,,General/routine,NATIONAL,Y5,nan
COL,Colombia,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Solamente es utilizada en casos de brote y con un esquema así:  niños de 7-23 m con dos dosis, , niños de 2 años hasta la edad de 59 años en brotes una dosis"
COL,Colombia,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,,"Solamente es utilizada en casos de brote y con un esquema así:  niños de 7-23 m con dos dosis, , niños de 2 años hasta la edad de 59 años en brotes una dosis"
COL,Colombia,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,,"Solamente es utilizada en casos de brote y con un esquema así:  niños de 7-23 m con dos dosis, , niños de 2 años hasta la edad de 59 años en brotes una dosis"
COL,Colombia,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,Y1,nan
COL,Colombia,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y5,nan
COL,Colombia,AMRO,2023.0,MPOX,Mpox (monkeypox) vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,Se realizo la aplicacion de esta vacuna en un estudio Clinico que se dividio en Inmediato y tardio de fabricante. Se aplico a poblacion de 18 anos con vulnerabilidad.
COL,Colombia,AMRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,HW,Health workers,NATIONAL,,"Los grupos a vacunar en en el país fueron: colombianos que van al exterior y solicitan la vacuna a libre demanda , así como en la detección de susceptibles de 11 a 49 o hasta 59 años, y durante las actividades de bloqueo, intensificación y barrido documen"
COL,Colombia,AMRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M6-Y59,"Los grupos a vacunar en en el país fueron: colombianos que van al exterior y solicitan la vacuna a libre demanda , así como en la detección de susceptibles de 11 a 49 o hasta 59 años, y durante las actividades de bloqueo, intensificación y barrido documen"
COL,Colombia,AMRO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,,General/routine,NATIONAL,M2,nan
COL,Colombia,AMRO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,,General/routine,NATIONAL,M4,nan
COL,Colombia,AMRO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,,General/routine,NATIONAL,M12,nan
COL,Colombia,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2,PCV13 en niños y niñas nacidos a partir del primero de mayo del 2022
COL,Colombia,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4,PCV13 en niños y niñas nacidos a partir del primero de mayo del 2022
COL,Colombia,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M12,PCV13 en niños y niñas nacidos a partir del primero de mayo del 2022
COL,Colombia,AMRO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"En pre-exposición 3 dosis (día 0, 7, 28). Post-exposición 5 dosis (0, 3, 7, 14, 30)"
COL,Colombia,AMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2,nan
COL,Colombia,AMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M4,nan
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,HW,Health workers,NATIONAL,1st contact,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,HW,Health workers,NATIONAL,+M1,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,HW,Health workers,NATIONAL,+M6,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,HW,Health workers,NATIONAL,+Y1,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,HW,Health workers,NATIONAL,+Y1,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas 
